variant,method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
ceiling_bright,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,4.794412439700432,0.06849786610496031,-3.272801879750427,-1.5764260263868535,2.046546379710767,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_bright,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,11.42727422607109,0.0754893441543625,5.971936946719423,0.3646480078521257,2.1358901581968333,5.85885887,0.34841953956133265,2.138761570071462
ceiling_dark_extreme,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,12.35351974791378,1.8497894210143233,0.6605551372467531,-1.7470113694781204,1.988264511096948,0.58780793,-1.734555260428118,2.087328299644237
ceiling_dark_extreme,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,13.833240964405869,0.7593279207800478,-4.093863267333499,0.46375502900536025,2.199955643232168,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_dark_extreme,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.663318750020382,1.4484732584894815,-3.2697765841815594,-1.5467985983242976,2.1029036848638527,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_dark_extreme,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,9.147001686872139,1.5976297906522186,5.948228364268304,0.35579145707175996,2.120719610299553,5.85885887,0.34841953956133265,2.138761570071462
ceiling_dark_extreme,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.3955412594763,1.1798883038277563,0.6496142050688034,-1.7730429579351354,2.100293042402555,0.58780793,-1.734555260428118,2.087328299644237
ceiling_dark_extreme,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,10.392280813183978,0.2846784375762352,-4.065995447011918,0.522999015407194,2.1400241873309556,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_dark_extreme,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.545650109063466,0.4480933461100566,-3.3104339778802814,-1.5433668657625923,2.0568406998041473,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_dark_extreme,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,11.928171948357372,0.5494351036508772,5.971958869823395,0.31914732656523576,2.114685519954863,5.85885887,0.34841953956133265,2.138761570071462
ceiling_dark_extreme,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.992394529297828,0.2165204415361661,0.5963388702488058,-1.7733606687766192,2.0912378711212787,0.58780793,-1.734555260428118,2.087328299644237
ceiling_dark_extreme,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,5.93657226055158,0.4189082201084474,-4.025037291932019,0.5047325371491427,2.123950089528963,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_dark_extreme,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.155620529089451,0.178739138231207,-3.286174558836198,-1.579495752169831,2.04618366015686,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_dark_extreme,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,10.496313712630519,0.08572409327357698,5.960016630519411,0.37386040207200977,2.1504718286854185,5.85885887,0.34841953956133265,2.138761570071462
ceiling_low,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.910397350806267,1.2177379149182914,0.6344153095402705,-1.7180718965439987,2.039043622550402,0.58780793,-1.734555260428118,2.087328299644237
ceiling_low,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.693505256698456,1.0862786145905752,-4.084772515327495,0.45302017456141064,2.1624194446031746,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_low,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.48585352821871,1.3634249658088538,-3.241302597915279,-1.5471688267413048,2.1047825381345886,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_low,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,8.535018555381862,1.5195747994890783,5.936803453702504,0.3379570669985954,2.105597844204357,5.85885887,0.34841953956133265,2.138761570071462
ceiling_low,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.799908310312993,0.7815952648344673,0.6190748239019904,-1.7709540926384035,2.0885192396890453,0.58780793,-1.734555260428118,2.087328299644237
ceiling_low,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.697545303317831,0.2135316315202795,-4.063878829068675,0.5089855516423049,2.145928016371687,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_low,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.256080801209655,0.36504492882713757,-3.2985039063931714,-1.5531834061262748,2.0643303881561383,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_low,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,13.233009904113658,0.37284951886985224,5.988451561559855,0.3408884653970757,2.1130658052756504,5.85885887,0.34841953956133265,2.138761570071462
ceiling_low,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,71.65548389178504,12.065841675406677,0.20150734101070197,-2.044730888787678,2.605028764869892,0.58780793,-1.734555260428118,2.087328299644237
ceiling_low,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,10.284289177448947,4.416374868386884,-3.9219735781025276,0.4000695896327804,2.084373443090376,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_low,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,22.83324352175351,3.8012295875286712,-3.068790260474995,-1.6051955846213835,1.8953706354137023,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_low,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,55.7174574019682,3.7998642499958653,6.03440014756682,0.7755934020509834,1.82707060611855,5.85885887,0.34841953956133265,2.138761570071462
ceiling_normal,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.0154856191159825,1.1424283001385456,0.6329767621446738,-1.715901037703675,2.0369944102213493,0.58780793,-1.734555260428118,2.087328299644237
ceiling_normal,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.48155763106885,1.1024118480139171,-4.082460605771812,0.4512677145985362,2.161339429972651,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_normal,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.01538718052616,1.300732711936789,-3.237259165365442,-1.5481104943474404,2.100999905397428,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_normal,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.823685969814149,1.5754813928779954,5.93188665899258,0.338480335727281,2.1125097039010923,5.85885887,0.34841953956133265,2.138761570071462
ceiling_normal,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.7879857749360175,0.7396967326075492,0.6197590630826797,-1.7701278621229166,2.0898174524107556,0.58780793,-1.734555260428118,2.087328299644237
ceiling_normal,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.521106707449842,0.20928835672095691,-4.062674856931534,0.5077452753973379,2.1443866499186464,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_normal,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.108986307919274,0.3525380550102463,-3.2973681248213107,-1.554537936697154,2.0629726696549966,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_normal,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.897056141743876,0.3580373305406964,5.985427568670165,0.3426570416974349,2.1146666775081226,5.85885887,0.34841953956133265,2.138761570071462
ceiling_normal,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.923747258202965,0.1246051193488596,0.5911434950559097,-1.7612881406213199,2.0986886220568555,0.58780793,-1.734555260428118,2.087328299644237
ceiling_normal,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,8.419711910002468,0.19840998910586896,-4.052974508140377,0.50472489919143,2.1311589749953326,-3.97416732,0.47508649956281324,2.131542680097442
ceiling_normal,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,5.91608993020685,0.1586015873849779,-3.283199131045197,-1.5809449142030056,2.0460156784450763,-3.22735583,-1.5632142604213257,2.0542108996793798
ceiling_normal,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,13.217840244040236,0.29904541030055215,5.990173794129664,0.3632446739075976,2.135980173995257,5.85885887,0.34841953956133265,2.138761570071462
